playlist_name,track_name,artist,album,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
4TC,Phoneline,Pola & Bryson,Phoneline,5nCNItjhTUj7MqL3oFHmFc,61,0.513,0.888,1,-1.333,0,0.11,0.0256,7.4e-06,0.0584,0.161,174.163,audio_features,5nCNItjhTUj7MqL3oFHmFc,spotify:track:5nCNItjhTUj7MqL3oFHmFc,https://api.spotify.com/v1/tracks/5nCNItjhTUj7MqL3oFHmFc,https://api.spotify.com/v1/audio-analysis/5nCNItjhTUj7MqL3oFHmFc,226207,4,1
4TC,Run Away to Mars,TALK,Lord of the Flies & Birds & Bees,5ssnt7GzfLILpZkNQ0oU3U,62,0.546,0.393,9,-10.491,1,0.0316,0.495,0.0,0.238,0.287,118.917,audio_features,5ssnt7GzfLILpZkNQ0oU3U,spotify:track:5ssnt7GzfLILpZkNQ0oU3U,https://api.spotify.com/v1/tracks/5ssnt7GzfLILpZkNQ0oU3U,https://api.spotify.com/v1/audio-analysis/5ssnt7GzfLILpZkNQ0oU3U,213754,4,0
4TC,Hello (feat. Dragonette),Martin Solveig,Hello,3sl4dcqSwxHVnLfqwF2jly,59,0.665,0.975,3,-3.47,1,0.0345,0.0135,0.000925,0.105,0.452,128.011,audio_features,3sl4dcqSwxHVnLfqwF2jly,spotify:track:3sl4dcqSwxHVnLfqwF2jly,https://api.spotify.com/v1/tracks/3sl4dcqSwxHVnLfqwF2jly,https://api.spotify.com/v1/audio-analysis/3sl4dcqSwxHVnLfqwF2jly,191388,4,1
4TC,Crave You,Flight Facilities,Down To Earth,5mdzg7ZwebXNb90LPRusAs,58,0.921,0.48,1,-9.2,0,0.0815,0.1,0.0,0.0764,0.318,120.043,audio_features,5mdzg7ZwebXNb90LPRusAs,spotify:track:5mdzg7ZwebXNb90LPRusAs,https://api.spotify.com/v1/tracks/5mdzg7ZwebXNb90LPRusAs,https://api.spotify.com/v1/audio-analysis/5mdzg7ZwebXNb90LPRusAs,234787,4,0
4TC,Prada,cassö,Prada,59NraMJsLaMCVtwXTSia8i,83,0.638,0.717,8,-5.804,1,0.0375,0.001,1.79e-06,0.113,0.422,141.904,audio_features,59NraMJsLaMCVtwXTSia8i,spotify:track:59NraMJsLaMCVtwXTSia8i,https://api.spotify.com/v1/tracks/59NraMJsLaMCVtwXTSia8i,https://api.spotify.com/v1/audio-analysis/59NraMJsLaMCVtwXTSia8i,132359,4,1
4TC,Lost My Mind (Wake Up),BUNT.,Lost My Mind (Wake Up),0fdfXWcW9BFBGsdk7fh0B5,47,0.562,0.783,9,-6.688,0,0.23,0.00286,0.948,0.86,0.435,132.863,audio_features,0fdfXWcW9BFBGsdk7fh0B5,spotify:track:0fdfXWcW9BFBGsdk7fh0B5,https://api.spotify.com/v1/tracks/0fdfXWcW9BFBGsdk7fh0B5,https://api.spotify.com/v1/audio-analysis/0fdfXWcW9BFBGsdk7fh0B5,147673,4,3
4TC,My Name Is Jonas,Weezer,Weezer,4nzyOwogJuWn1s6QuGFZ6w,58,0.295,0.94,11,-5.247,1,0.0449,0.00021,0.00106,0.276,0.58,186.186,audio_features,4nzyOwogJuWn1s6QuGFZ6w,spotify:track:4nzyOwogJuWn1s6QuGFZ6w,https://api.spotify.com/v1/tracks/4nzyOwogJuWn1s6QuGFZ6w,https://api.spotify.com/v1/audio-analysis/4nzyOwogJuWn1s6QuGFZ6w,204293,3,1
4TC,Alright,Supergrass,I Should Coco,5CQvKyzkWI7TnUu2oB9QZ0,56,0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92,audio_features,5CQvKyzkWI7TnUu2oB9QZ0,spotify:track:5CQvKyzkWI7TnUu2oB9QZ0,https://api.spotify.com/v1/tracks/5CQvKyzkWI7TnUu2oB9QZ0,https://api.spotify.com/v1/audio-analysis/5CQvKyzkWI7TnUu2oB9QZ0,180880,4,1
4TC,Two Beers In,Free Throw,Those Days Are Gone,5oBarQJHCnHLzyezz0XzFx,58,0.676,0.533,4,-6.556,1,0.0384,0.0251,0.000431,0.135,0.487,112.444,audio_features,5oBarQJHCnHLzyezz0XzFx,spotify:track:5oBarQJHCnHLzyezz0XzFx,https://api.spotify.com/v1/tracks/5oBarQJHCnHLzyezz0XzFx,https://api.spotify.com/v1/audio-analysis/5oBarQJHCnHLzyezz0XzFx,135625,3,0
4TC,Night Running,Cage The Elephant,Social Cues,0wSmZykDgah7GfaUNZUZCb,53,0.601,0.946,4,-2.298,0,0.0656,0.0661,1.12e-05,0.388,0.58,141.929,audio_features,0wSmZykDgah7GfaUNZUZCb,spotify:track:0wSmZykDgah7GfaUNZUZCb,https://api.spotify.com/v1/tracks/0wSmZykDgah7GfaUNZUZCb,https://api.spotify.com/v1/audio-analysis/0wSmZykDgah7GfaUNZUZCb,208133,4,2
4TC,Starlight,Muse,Black Holes and Revelations,3skn2lauGk7Dx6bVIt5DVj,71,0.55,0.874,4,-4.046,1,0.0321,0.000436,1.02e-05,0.206,0.318,121.61,audio_features,3skn2lauGk7Dx6bVIt5DVj,spotify:track:3skn2lauGk7Dx6bVIt5DVj,https://api.spotify.com/v1/tracks/3skn2lauGk7Dx6bVIt5DVj,https://api.spotify.com/v1/audio-analysis/3skn2lauGk7Dx6bVIt5DVj,240213,4,1
4TC,Money,The Drums,Portamento,3VIJBrMpvimHEw5wtPh2wB,73,0.603,0.918,4,-6.652,0,0.0641,0.216,0.146,0.284,0.452,102.473,audio_features,3VIJBrMpvimHEw5wtPh2wB,spotify:track:3VIJBrMpvimHEw5wtPh2wB,https://api.spotify.com/v1/tracks/3VIJBrMpvimHEw5wtPh2wB,https://api.spotify.com/v1/audio-analysis/3VIJBrMpvimHEw5wtPh2wB,233639,4,1
4TC,encore,Shygirl,encore,29DtfDAK5Q78nvlyPgYlWv,50,0.758,0.923,5,-7.248,1,0.177,0.0689,0.314,0.097,0.144,127.044,audio_features,29DtfDAK5Q78nvlyPgYlWv,spotify:track:29DtfDAK5Q78nvlyPgYlWv,https://api.spotify.com/v1/tracks/29DtfDAK5Q78nvlyPgYlWv,https://api.spotify.com/v1/audio-analysis/29DtfDAK5Q78nvlyPgYlWv,169267,4,1
4TC,Beggin - Original Version,Madcon,Beggin,7eXrGBrl1mBKhxlWX0IoOQ,50,0.715,0.796,4,-4.889,0,0.0534,0.0284,0.0,0.0658,0.431,129.041,audio_features,7eXrGBrl1mBKhxlWX0IoOQ,spotify:track:7eXrGBrl1mBKhxlWX0IoOQ,https://api.spotify.com/v1/tracks/7eXrGBrl1mBKhxlWX0IoOQ,https://api.spotify.com/v1/audio-analysis/7eXrGBrl1mBKhxlWX0IoOQ,218707,4,1
4TC,Tsunami,DVBBS,Tsunami,2xMS1khdU5FHX1KEiNTVdi,0,0.688,0.844,4,-5.353,0,0.0511,0.0472,0.643,0.0942,0.273,128.04,audio_features,2xMS1khdU5FHX1KEiNTVdi,spotify:track:2xMS1khdU5FHX1KEiNTVdi,https://api.spotify.com/v1/tracks/2xMS1khdU5FHX1KEiNTVdi,https://api.spotify.com/v1/audio-analysis/2xMS1khdU5FHX1KEiNTVdi,236707,4,3
4TC,Padam Padam,Kylie Minogue,Tension (Deluxe),44MuEHdlociG8KjhPhOVw5,68,0.744,0.621,5,-7.931,1,0.242,0.216,0.00119,0.104,0.701,128.105,audio_features,44MuEHdlociG8KjhPhOVw5,spotify:track:44MuEHdlociG8KjhPhOVw5,https://api.spotify.com/v1/tracks/44MuEHdlociG8KjhPhOVw5,https://api.spotify.com/v1/audio-analysis/44MuEHdlociG8KjhPhOVw5,166267,4,0
4TC,Thank God for Girls,Weezer,Weezer (White Album),5uywMR3hTeVPoWaFDSliJb,43,0.559,0.876,4,-6.479,0,0.0495,0.0474,0.0,0.0734,0.4,95.07,audio_features,5uywMR3hTeVPoWaFDSliJb,spotify:track:5uywMR3hTeVPoWaFDSliJb,https://api.spotify.com/v1/tracks/5uywMR3hTeVPoWaFDSliJb,https://api.spotify.com/v1/audio-analysis/5uywMR3hTeVPoWaFDSliJb,210187,4,1
